id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7.31375E+17,Rental unit in Burwood · 3 bedrooms · 3 beds · 2 baths,475073679,Yiding,,Burwood,-33.8748726,151.1016286,Entire home/apt,232,3,2,21/5/2023,2,5,44,2,Exempt
7.31412E+17,Rental unit in Drummoyne · Studio · 1 bed · 1 bath,441235209,Elan,,Canada Bay,-33.8552598,151.1475443,Entire home/apt,130,28,0,,,35,278,0,PID-STRA-38931
7.24087E+17,Rental unit in Cremorne · 2 bedrooms · 2 beds · 2 baths,82584692,Edward,,North Sydney,-33.82776,151.21903,Entire home/apt,331,4,1,13/1/2023,0.21,1,9,1,PID-STRA-40912
7.31451E+17,Rental unit in Rhodes · ★4.77 · 2 bedrooms · 2 beds · 1 bath,458881128,Carina,,Canada Bay,-33.8279376,151.0850758,Entire home/apt,184,2,22,31/5/2023,2.81,12,89,22,Exempt
7.27027E+17,Townhouse in Pyrmont · ★4.61 · 3 bedrooms · 3 beds · 3 baths,407392360,Furnished Properties,,Sydney,-33.87058,151.19404,Entire home/apt,589,2,18,1/6/2023,2.5,48,98,18,PID-STRA-41008
7.24088E+17,Rental unit in Double Bay · ★5.0 · 2 bedrooms · 2 beds · 1 bath,35252829,Jamie,,Woollahra,-33.87376,151.23861,Entire home/apt,479,3,17,8/4/2023,2.06,1,27,17,PID-STRA-37885
7.31587E+17,Rental unit in Killara · 1 bedroom · 1 bed · 1 bath,301753450,Tim,,Ku-Ring-Gai,-33.76834,151.15813,Entire home/apt,174,2,2,17/10/2022,0.26,78,90,2,Exempt
7.31589E+17,Condo in Lakemba · 1 bedroom · 1 bed · 1 bath,160265357,Gabrielle,,Canterbury,-33.91371,151.07878,Entire home/apt,77,14,2,11/4/2023,0.39,1,36,2,PID-STRA-41345
7.24092E+17,Rental unit in Bondi Beach · ★4.55 · 1 bedroom · 1 bed · 1 bath,279001183,MadeComfy,,Waverley,-33.89055,151.27491,Entire home/apt,199,1,11,15/5/2023,1.44,229,201,11,PID-STRA-41088
7.31676E+17,Rental unit in Woolloomooloo · ★4.60 · Studio · 1 bed · 1 bath,38478183,Guest Realty,,Sydney,-33.87437,151.22176,Entire home/apt,164,2,10,28/5/2023,1.36,35,318,10,PID-STRA-40859
7.31706E+17,Home in North Bondi · ★4.67 · 2 bedrooms · 3 beds · 2 baths,279001183,MadeComfy,,Waverley,-33.89162,151.28328,Entire home/apt,515,1,9,4/3/2023,1.18,229,205,9,PID-STRA-41350
7.27029E+17,Home in Paddington · ★5.0 · 2 bedrooms · 3 beds · 2 baths,34155307,Amethyst,,Sydney,-33.8867116,151.227706,Entire home/apt,406,2,10,9/4/2023,1.41,1,252,10,PID-STRA-41083
7.27033E+17,Rental unit in Darling Point · 3 bedrooms · 4 beds · 2 baths,7409213,L'Abode Accommodation Specialist,,Woollahra,-33.87402,151.23712,Entire home/apt,1170,7,0,,,176,170,0,PID-STRA-40804
7.24122E+17,Condo in Dee Why · ★5.0 · 1 bedroom · 1 bed · 1 bath,81178756,Claire,,Warringah,-33.75188,151.28449,Entire home/apt,200,2,4,9/1/2023,0.56,1,0,4,PID-STRA-40905
7.27043E+17,Rental unit in Surry Hills · ★4.53 · 1 bedroom · 1 bed · 1 bath,185783910,Annie,,Sydney,-33.88022,151.21043,Entire home/apt,181,2,15,6/5/2023,2.28,47,337,15,PID-STRA-39645
7.31741E+17,Rental unit in Surry Hills · 1 bedroom · 1 bed · 1 bath,7409213,L'Abode Accommodation Specialist,,Sydney,-33.87774,151.21342,Entire home/apt,234,90,0,,,176,309,0,Exempt
7.24136E+17,Home in Matraville · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,377705582,Clara,,Randwick,-33.9616,151.24508,Private room,120,1,10,21/5/2023,1.27,2,336,10,
7.31843E+17,Villa in Wisemans Ferry · ★4.82 · 2 bedrooms · 4 beds · 1.5 baths,155723652,Martyn,,The Hills Shire,-33.40049081,150.9789344,Entire home/apt,312,2,17,28/5/2023,3.02,1,316,17,PID-STRA-87
7.27097E+17,Rental unit in Ultimo · 1 bedroom · 1 bed · 1 bath,434681384,Joshua,,Sydney,-33.88363532,151.196803,Entire home/apt,1600,3,1,31/12/2022,0.19,1,91,1,PID-STRA-41093
7.24168E+17,Home in Bankstown · ★4.0 · 3 bedrooms · 3 beds · 1.5 baths,477769313,Amelia,,Bankstown,-33.91389,151.03859,Entire home/apt,218,2,11,22/5/2023,1.41,2,130,11,PID-STRA-40798
7.27098E+17,Home in Mascot · ★4.71 · 2 bedrooms · 2 beds · 2 baths,41011048,Tina,,Botany Bay,-33.92992,151.19002,Entire home/apt,250,1,7,8/1/2023,1.26,1,0,7,PID-STRA-41494
7.27117E+17,Home in Dangar Island · ★New · 3 bedrooms · 5 beds · 2 baths,1529370,Oliver,,Hornsby,-33.53826529,151.2410416,Entire home/apt,336,2,0,,,1,169,0,PID-STRA-51013
7.31974E+17,Rental unit in Gladesville · ★4.83 · 3 bedrooms · 3 beds · 2 baths,195683981,Andrew,,Hunters Hill,-33.8346002,151.1280087,Entire home/apt,300,5,6,16/4/2023,0.82,6,157,6,PID-STRA-41539
7.24175E+17,Townhouse in Caringbah · ★4.60 · 2 bedrooms · 2 beds · 1.5 baths,374723574,David,,Sutherland Shire,-34.0444551,151.1171187,Entire home/apt,186,3,15,21/5/2023,1.89,1,295,15,PID-STRA-40865
7.31995E+17,Rental unit in The Rocks · ★3.75 · 1 bedroom · 1 bed · 1 bath,427011670,Emma&Amp;Roger,,Sydney,-33.86073,151.20647,Entire home/apt,264,2,4,18/4/2023,0.54,2,32,4,PID-STRA-41731
7.27176E+17,Vacation home in Manly · ★4.75 · 3 bedrooms · 4 beds · 2 baths,481613465,Angela,,Manly,-33.78656843,151.2840806,Entire home/apt,280,3,8,9/5/2023,1.68,1,114,8,PID-STRA-44199
7.24235E+17,Rental unit in Bondi Beach · ★5.0 · 1 bedroom · 1 bed · 1 bath,478515541,Thomas,,Waverley,-33.89530294,151.2740983,Entire home/apt,450,3,4,5/3/2023,0.65,1,356,4,PID-STRA-42909
7.27181E+17,Rental unit in Bellevue Hill · ★4.0 · 2 bedrooms · 3 beds · 1 bath,167072223,First Hand,,Woollahra,-33.88456,151.25567,Entire home/apt,354,3,4,10/4/2023,0.7,30,117,4,PID-STRA-41017
7.27299E+17,Rental unit in Newtown · ★4.33 · Studio · 1 bed · 1 bath,70438829,Aimee,,Marrickville,-33.90534686,151.1801386,Entire home/apt,110,3,6,19/5/2023,4.74,23,58,6,Exempt
7.32015E+17,Home in Grays Point · ★5.0 · 3 bedrooms · 4 beds · 1 bath,315109131,Taryn,,Sutherland Shire,-34.0556423,151.0758173,Entire home/apt,300,2,12,1/5/2023,1.98,1,0,12,PID-STRA-41370
7.32191E+17,Treehouse in North Narrabeen · ★4.38 · 5 bedrooms · 6 beds · 3.5 baths,347608321,Calyn,,Pittwater,-33.705662,151.2871125,Entire home/apt,574,2,13,16/5/2023,2.02,14,65,13,PID-STRA-37892
7.24245E+17,Home in Bilgola Plateau · 3 bedrooms · 6 beds · 2 baths,135278540,Karen,,Pittwater,-33.64577,151.31738,Entire home/apt,567,5,2,15/4/2023,0.39,1,0,2,PID-STRA-41018
7.32243E+17,Rental unit in Dee Why · ★4.40 · 1 bedroom · 1 bed · 1 bath,36081193,Tony,,Warringah,-33.7501852,151.2919125,Entire home/apt,185,1,5,3/3/2023,1.15,1,89,5,PID-STRA-47438
7.27361E+17,Rental unit in Parramatta · ★4.50 · 2 bedrooms · 2 beds · 2 baths,171340180,Michael,,Parramatta,-33.80490697,151.0050617,Entire home/apt,196,2,4,22/5/2023,1.28,3,23,4,PID-STRA-47626
7.24248E+17,Home in Schofields · ★4.60 · 5 bedrooms · 5 beds · 2.5 baths,48015044,Henry,,Blacktown,-33.70824,150.88743,Entire home/apt,185,2,10,4/5/2023,1.27,27,54,10,PID-STRA-40208
7.32256E+17,Rental unit in North Sydney · ★5.0 · 1 bedroom · 1 bed · 1 bath,185783910,Annie,,North Sydney,-33.8447537,151.217772,Entire home/apt,160,2,13,23/5/2023,1.68,47,308,13,PID-STRA-40935
7.24257E+17,Rental unit in North Bondi · ★4.91 · 2 bedrooms · 2 beds · 1 bath,194804704,Nicole,,Waverley,-33.8890768,151.2825,Entire home/apt,316,1,34,26/5/2023,4.86,1,265,34,PID-STRA-41118
7.24259E+17,Rental unit in Darlinghurst · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,22622887,Brigid,,Sydney,-33.87795,151.22664,Entire home/apt,300,3,5,4/3/2023,0.63,1,55,5,PID-STRA-40896
7.32304E+17,Rental unit in Clovelly · ★5.0 · 2 bedrooms · 2 beds · 1 bath,299350981,Sarah,,Randwick,-33.91359581,151.2623573,Entire home/apt,250,3,7,28/5/2023,1.63,1,33,7,PID-STRA-41687
7.32306E+17,Rental unit in Paddington · ★5.0 · 1 bedroom · 1 bed · 1 bath,226617324,Hilary,,Woollahra,-33.88296237,151.2209903,Entire home/apt,165,2,13,20/5/2023,1.82,1,15,13,PID-STRA-42268
7.27594E+17,Condo in Balmain · 2 bedrooms · 2 beds · 1 bath,221908770,Janelle,,Leichhardt,-33.85527,151.17964,Entire home/apt,386,7,0,,,2,142,0,PID-STRA-4067-3
7.27619E+17,Rental unit in Kensington · 1 bedroom · 1 bed · 1 shared bath,101692919,An,,Randwick,-33.90584,151.22131,Private room,65,90,0,,,2,178,0,
7.24261E+17,Home in Malabar · 4 bedrooms · 3 beds · 2.5 baths,377705582,Clara,,Randwick,-33.96146,151.24513,Entire home/apt,998,1,1,14/1/2023,0.21,2,363,1,PID-STRA-41254
7.27683E+17,Home in Bilgola Plateau · ★New · 3 bedrooms · 2 beds · 2 baths,30309191,Valerie,,Pittwater,-33.6470823,151.3176948,Entire home/apt,380,18,0,,,1,28,0,PID-STRA-51954
7.24358E+17,Guesthouse in Lewisham · ★4.95 · 1 bedroom · 2 beds · 1 bath,76646658,Davin,,Marrickville,-33.89547,151.14359,Entire home/apt,149,2,44,4/6/2023,5.32,1,42,44,PID-STRA-40900
7.32367E+17,Home in Austral · ★4.85 · 4 bedrooms · 5 beds · 2.5 baths,482601754,Vivian,,Liverpool,-33.9424,150.80322,Entire home/apt,258,2,20,16/5/2023,2.56,2,141,20,PID-STRA-41223
7.32368E+17,Condo in Darlinghurst · ★4.68 · 1 bedroom · 1 bed · 1 bath,1544630,Stephany,,Sydney,-33.87665208,151.2230347,Entire home/apt,180,1,25,5/5/2023,3.21,1,78,25,PID-STRA-40948
7.24361E+17,Rental unit in Coogee · 2 bedrooms · 2 beds · 1 bath,2335375,Sophie,,Randwick,-33.91462,151.25521,Entire home/apt,400,5,1,2/1/2023,0.19,1,0,1,PID-STRA-41797
7.27783E+17,Cottage in Rossmore · 2 bedrooms · 2 beds · 1.5 baths,5842871,Mary,,Camden,-33.95329,150.78018,Entire home/apt,230,14,0,,,1,0,0,PID-STRA-41125
7.2437E+17,Home in Frenchs Forest · ★5.0 · 3 bedrooms · 4 beds · 2 baths,18117938,Marian,,Warringah,-33.74195521,151.2118011,Entire home/apt,270,4,6,28/5/2023,1.94,1,178,6,PID-STRA-44401
7.27839E+17,Rental unit in St Leonards · ★4.79 · 2 bedrooms · 2 beds · 2 baths,32022136,Wanhong,,North Sydney,-33.82397,151.19748,Entire home/apt,261,2,28,4/6/2023,3.49,4,55,28,PID-STRA-41119
7.2784E+17,Rental unit in Surry Hills · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,27805166,Murni,,Sydney,-33.88554,151.20868,Entire home/apt,437,1,16,13/5/2023,2.96,2,0,16,PID-STRA-40360
7.32372E+17,Vacation home in Bronte · 1 bedroom · 1 bed · 1 bath,52268422,Ali,,Waverley,-33.90464,151.26558,Entire home/apt,371,4,1,28/12/2022,0.19,1,329,1,PID-STRA-41417
7.24792E+17,Rental unit in St Leonards · 1 bedroom · 2 beds · 1 bath,15739069,The Apartment Service,,Willoughby,-33.8225728,151.1937162,Entire home/apt,154,60,1,8/11/2022,0.14,145,1,1,PID-STRA-40768
7.32772E+17,Home in Maroubra · 2 bedrooms · 1 bed · 2 baths,8946114,Abigail,,Randwick,-33.94173002,151.2346357,Entire home/apt,850,2,1,8/1/2023,0.2,1,90,1,PID-STRA-41408
7.27896E+17,Vacation home in Darlinghurst · 2 bedrooms · 4 beds · 2.5 baths,303607328,Joe,,Sydney,-33.8747772,151.2159152,Entire home/apt,407,2,2,3/2/2023,0.39,3,91,2,PID-STRA-40767
7.2487E+17,Condo in Cronulla · ★4.79 · 3 bedrooms · 3 beds · 2 baths,53798335,Camilla,,Sutherland Shire,-34.0521874,151.1539267,Entire home/apt,353,2,19,28/5/2023,2.66,1,144,19,PID-STRA-42663
7.27903E+17,Serviced apartment in Chatswood · ★4.95 · 2 bedrooms · 4 beds · 2 baths,123183039,Jimmy,,Willoughby,-33.79405,151.18498,Entire home/apt,247,6,22,3/6/2023,2.81,7,110,22,Exempt
7.32912E+17,Home in Clovelly · 4 bedrooms · 6 beds · 3 baths,7409213,L'Abode Accommodation Specialist,,Randwick,-33.91046,151.26457,Entire home/apt,1554,5,1,5/1/2023,0.2,176,0,1,PID-STRA-40977
7.24874E+17,Place to stay in Mosman · ★5.0 · 1 bed · 1 private bath,3231371,Tara,,Mosman,-33.81676,151.23482,Private room,460,2,8,4/1/2023,1.03,3,364,8,
7.32923E+17,Condo in Carramar · ★4.0 · 2 bedrooms · 2 beds · 1 shared bath,178932546,Qinqin,,Fairfield,-33.88648,150.96265,Private room,43,2,10,21/3/2023,1.36,1,358,10,
7.24893E+17,Townhouse in North Bondi · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,285488167,Rick,,Waverley,-33.8836,151.28004,Entire home/apt,632,7,3,16/4/2023,0.66,18,0,3,PID-STRA-40124
7.27967E+17,Rental unit in Wolli Creek · ★New · 1 bedroom · 1 bed · 1 private bath,74110967,Na,,Rockdale,-33.92829,151.15468,Private room,126,1,0,,,2,179,0,
7.24896E+17,Home in Collaroy Plateau · 3 bedrooms · 3 beds · 2 baths,481193320,Jaime,,Warringah,-33.7319,151.28863,Entire home/apt,917,7,1,21/1/2023,0.22,14,91,1,PID-STRA-38578
7.28064E+17,Serviced apartment in Chatswood · ★5.0 · 2 bedrooms · 3 beds · 2 baths,123183039,Jimmy,,Willoughby,-33.7953,151.18549,Entire home/apt,262,6,16,20/5/2023,2.12,7,139,16,Exempt
7.24905E+17,Home in Coogee · 3 bedrooms · 4 beds · 2 baths,167072223,First Hand,,Randwick,-33.91461,151.25281,Entire home/apt,1180,5,0,,,30,76,0,PID-STRA-28069
7.28065E+17,Rental unit in Drummoyne · Studio · 1 bed · 1 bath,441235209,Elan,,Canada Bay,-33.8552598,151.1475443,Entire home/apt,140,28,2,16/2/2023,0.31,35,278,2,PID-STRA-38931
7.28383E+17,Home in Church Point · 4 bedrooms · 6 beds · 0 baths,481834165,Aleshia,,Pittwater,-33.64834,151.27804,Entire home/apt,550,2,0,,,1,0,0,PID-STRA-41738
7.33395E+17,Rental unit in Dee Why · 3 bedrooms · 3 beds · 2.5 baths,34085307,Jo,,Warringah,-33.75429,151.28561,Entire home/apt,405,4,2,16/2/2023,0.26,1,177,2,PID-STRA-41828
7.24934E+17,Home in Bondi Beach · 4 bedrooms · 4 beds · 3 baths,481193320,Jaime,,Waverley,-33.8901532,151.2695803,Entire home/apt,784,2,2,8/1/2023,0.36,14,0,2,PID-STRA-12135
7.33456E+17,Rental unit in North Sydney · ★4.87 · 1 bedroom · 2 beds · 1 bath,32505658,Natalia,,North Sydney,-33.8433796,151.2155922,Entire home/apt,264,2,23,15/5/2023,3.63,1,253,23,PID-STRA-41224
7.33514E+17,Rental unit in Coogee · ★5.0 · 2 bedrooms · 2 beds · 1 bath,86407137,Audrey,,Randwick,-33.92342985,151.2495955,Entire home/apt,527,2,6,4/6/2023,1.45,1,248,6,PID-STRA-47392
7.28452E+17,Condo in Darlinghurst · ★5.0 · 1 bedroom · 1 bed · 1 bath,30535637,Cristina,,Sydney,-33.8769,151.22028,Entire home/apt,300,2,4,7/1/2023,0.54,2,0,4,PID-STRA-41766
7.28453E+17,Home in Vaucluse · 4 bedrooms · 6 beds · 3 baths,28953756,Jerome,,Woollahra,-33.84702,151.28277,Entire home/apt,1400,5,1,29/12/2022,0.19,1,70,1,PID-STRA-41140
7.24937E+17,Condo in Sydney · 1 bedroom · 1 bed · 1 bath,481200208,Max,,Sydney,-33.8745,151.20899,Entire home/apt,306,90,0,,,2,181,0,
7.24948E+17,Rental unit in Zetland · ★4.57 · 1 bedroom · 1 bed · 1 bath,481193320,Jaime,,Sydney,-33.90527,151.20921,Entire home/apt,222,4,7,28/1/2023,1.13,14,0,7,PID-STRA-41014
7.28469E+17,Home in Kurnell · 3 bedrooms · 4 beds · 2 baths,256361237,Pamela,,Sutherland Shire,-34.00815,151.20463,Entire home/apt,450,7,1,7/1/2023,0.2,1,217,1,PID-STRA-41142
7.33617E+17,Guesthouse in Botany · ★4.88 · Studio · 1 bed · 1 bath,102009970,David And Denise,,Botany Bay,-33.94838,151.2014,Entire home/apt,110,1,40,27/5/2023,5.33,1,297,40,PID-STRA-41460
7.24961E+17,Villa in Mosman · 4 bedrooms · 4 beds · 3.5 baths,174307905,Luxico,,Mosman,-33.83361,151.24793,Entire home/apt,50,7,0,,,27,0,0,PID-STRA-40362
7.3362E+17,Home in Arncliffe · ★5.0 · 1 bedroom · 1 bed · 1 private bath,13757747,Zein,,Rockdale,-33.94235,151.1386,Private room,85,10,10,6/4/2023,1.28,2,145,10,
7.28477E+17,Condo in Hurstville · ★4.87 · 2 bedrooms · 3 beds · 2 baths,67874157,Bo,,Hurstville,-33.96642,151.1016,Entire home/apt,204,2,15,29/4/2023,2,4,57,15,PID-STRA-41139
7.24965E+17,Townhouse in Naremburn · 3 bedrooms · 3 beds · 1 bath,15739069,The Apartment Service,,Willoughby,-33.81872,151.20694,Entire home/apt,367,28,1,13/4/2023,0.55,145,1,1,PID-STRA-39296
7.25003E+17,Townhouse in Millers Point · 1 bedroom · 1 bed · 1 shared bath,481210560,Blossom,,Sydney,-33.85943,151.20483,Private room,250,2,1,3/12/2022,0.16,1,0,1,
7.33644E+17,Rental unit in Macquarie Park · 3 bedrooms · 3 beds · 2 baths,104798316,Rab J,,Ryde,-33.7802,151.13192,Entire home/apt,242,14,0,,,3,365,0,PID-STRA-44028
7.25005E+17,Townhouse in Warriewood · 2 bedrooms · 3 beds · 2.5 baths,41900275,Alison,,Pittwater,-33.6872,151.29375,Entire home/apt,250,4,2,7/1/2023,0.36,1,110,2,PID-STRA-40751
7.33696E+17,Rental unit in Kingsford · 1 bedroom · 1 bed · 1 bath,58240825,Mia,,Randwick,-33.92489,151.2293,Entire home/apt,214,5,0,,,1,0,0,Exempt
7.28498E+17,Home in North Narrabeen · ★4.55 · 2 bedrooms · 2 beds · 1 bath,15149850,K,,Pittwater,-33.70713,151.28747,Entire home/apt,270,1,11,23/4/2023,1.77,1,169,11,PID-STRA-42305
7.25048E+17,Home in Balgowlah · 4 bedrooms · 4 beds · 2 baths,1331819,Holidays By Etch,,Manly,-33.79804,151.26425,Entire home/apt,800,4,1,12/1/2023,0.21,34,0,1,PID-STRA-40800
7.25093E+17,Home in Ryde · ★4.90 · 4 bedrooms · 5 beds · 4 baths,165140060,Jam,,Ryde,-33.81414,151.09883,Entire home/apt,528,2,20,27/4/2023,2.69,5,0,20,PID-STRA-41534
7.28515E+17,Home in Bayview · 4 bedrooms · 4 beds · 2 baths,180635801,Ashley,,Pittwater,-33.65996,151.29189,Entire home/apt,414,4,0,,,1,301,0,PID-STRA-41149
7.33728E+17,Rental unit in Eastwood · ★4.56 · 2 bedrooms · 2 beds · 2 baths,160914285,Felicia,,Ryde,-33.790522,151.078763,Entire home/apt,170,3,9,31/5/2023,1.22,3,110,9,Exempt
7.33758E+17,Townhouse in Botany · 3 bedrooms · 4 beds · 2 baths,67381539,Julia,,Botany Bay,-33.94321,151.2061,Entire home/apt,432,10,1,11/1/2023,0.2,1,0,1,PID-STRA-41798
7.25109E+17,Rental unit in Macquarie Park · 3 bedrooms · 3 beds · 2 baths,104798316,Rab J,,Ryde,-33.77973,151.13384,Entire home/apt,235,14,1,20/12/2022,0.18,3,365,1,PID-STRA-44028
7.28533E+17,Home in Palm Beach · ★4.81 · 2 bedrooms · 2 beds · 2 baths,481858208,Hamish,,Pittwater,-33.61833,151.32999,Entire home/apt,280,1,27,4/6/2023,3.55,1,277,27,PID-STRA-41327
7.25406E+17,Home in Toongabbie · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,8580701,Jhai,,Holroyd,-33.79765,150.93701,Private room,32,2,34,4/6/2023,4.08,2,95,34,
7.28558E+17,Home in Cremorne · ★5.0 · 3 bedrooms · 4 beds · 2 baths,20375454,Olivia,,North Sydney,-33.8330425,151.2284406,Entire home/apt,500,5,4,27/1/2023,0.76,1,43,4,PID-STRA-41145
7.33785E+17,Condo in Rose Bay · 1 bedroom · 1 bed · 1 bath,4125956,Katy,,Woollahra,-33.871067,151.2679233,Entire home/apt,160,7,1,31/12/2022,0.19,1,83,1,PID-STRA-41710
7.25515E+17,Condo in Sydney · ★4.84 · 1 bedroom · 1 bed · 1 bath,229982495,Sharon,,Sydney,-33.8692304,151.2062939,Entire home/apt,193,1,31,6/6/2023,4.7,1,54,31,PID-STRA-40983
7.33866E+17,Home in Sydenham · ★4.75 · 3 bedrooms · 3 beds · 2 baths,19415613,Peter,,Marrickville,-33.91677771,151.171074,Entire home/apt,309,5,4,30/5/2023,1.41,1,219,4,PID-STRA-48303
7.25527E+17,Villa in Clontarf · 3 bedrooms · 3 beds · 3 baths,1331819,Holidays By Etch,,Manly,-33.80832,151.25321,Entire home/apt,800,8,0,,,34,0,0,PID-STRA-40797
7.28571E+17,Home in Brookvale · 2 bedrooms · 2 beds · 1 private bath,1835168,Ryan,,Warringah,-33.75955,151.27002,Private room,300,7,0,,,1,89,0,
7.25633E+17,Villa in Clontarf · 4 bedrooms · 4 beds · 5 baths,1331819,Holidays By Etch,,Manly,-33.80966,151.25562,Entire home/apt,1500,14,0,,,34,87,0,PID-STRA-40799
7.28585E+17,Home in Paddington · ★5.0 · 2 bedrooms · 2 beds · 1 bath,80844326,Peter,,Woollahra,-33.88385,151.23662,Entire home/apt,700,2,3,19/1/2023,0.57,1,168,3,PID-STRA-41963
7.33973E+17,Guesthouse in Belmore · ★4.70 · 2 bedrooms · 4 beds · 1.5 baths,482886001,Vivian,,Canterbury,-33.91467,151.08429,Entire home/apt,182,2,20,18/5/2023,2.62,2,231,20,PID-STRA-41232
7.25651E+17,Villa in Fairlight · 3 bedrooms · 4 beds · 3 baths,1331819,Holidays By Etch,,Manly,-33.79392,151.27533,Entire home/apt,800,21,1,27/1/2023,0.23,34,8,1,PID-STRA-26433
7.33986E+17,Rental unit in Homebush West · ★4.28 · 2 bedrooms · 3 beds · 1 bath,477078831,Vivian,,Strathfield,-33.86715,151.073,Entire home/apt,214,2,18,7/5/2023,2.31,3,147,18,PID-STRA-41351
7.28696E+17,Home in Warriewood · 5 bedrooms · 4 beds · 3.5 baths,481879354,Sharon,,Pittwater,-33.68557,151.29986,Private room,657,1,0,,,3,363,0,
7.25656E+17,Condo in Camperdown · ★4.89 · 2 bedrooms · 2 beds · 2 baths,18171562,Tina,,Sydney,-33.88873,151.17745,Entire home/apt,380,1,19,6/6/2023,2.84,1,298,19,PID-STRA-42825
7.28709E+17,Cottage in North Narrabeen · ★4.82 · 2 bedrooms · 3 beds · 1 bath,49302933,Rachel,,Pittwater,-33.70138,151.30569,Entire home/apt,240,1,17,27/4/2023,2.38,1,317,17,PID-STRA-41148
7.25771E+17,Serviced apartment in Rhodes · ★4.94 · 2 bedrooms · 3 beds · 2 baths,326403594,Claire,,Canada Bay,-33.83063979,151.0867337,Entire home/apt,259,4,17,30/5/2023,2.21,11,305,17,Exempt
7.28813E+17,Rental unit in Waterloo · 1 bedroom · 1 bed · 1 private bath,78000637,Yasser,,Sydney,-33.89688,151.21225,Private room,109,1,1,18/10/2022,0.13,1,0,1,
7.34124E+17,Home in Dee Why · 3 bedrooms · 3 beds · 1.5 baths,140562512,Trudie,,Warringah,-33.75899,151.29418,Entire home/apt,800,14,1,23/3/2023,0.39,2,364,1,PID-STRA-6926-2
7.25788E+17,Rental unit in Wentworth Point · ★4.64 · 2 bedrooms · 3 beds · 2 baths,475265964,Kun,,Auburn,-33.82707,151.07706,Entire home/apt,274,2,33,7/5/2023,3.98,7,76,33,Exempt
7.34126E+17,Guesthouse in Kingsford · ★5.0 · 1 bedroom · 1 bed · 1 bath,92915229,Lorna,,Randwick,-33.92709,151.23105,Entire home/apt,216,2,9,19/4/2023,1.22,1,121,9,PID-STRA-41484
7.26161E+17,Home in Glenfield · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,480897190,June,,Campbelltown,-33.96235,150.89617,Entire home/apt,275,3,4,22/1/2023,0.54,1,339,4,PID-STRA-40251
7.3418E+17,Rental unit in Bondi Beach · 3 bedrooms · 3 beds · 2 baths,174307905,Luxico,,Waverley,-33.8903,151.27126,Entire home/apt,842,90,0,,,27,363,0,
7.29027E+17,Home in Curl Curl · ★5.0 · 1 bedroom · 1 bed · 1 private bath,57154486,Angela,,Warringah,-33.76818096,151.285371,Private room,146,2,11,26/2/2023,1.42,3,196,11,
7.26163E+17,Rental unit in Drummoyne · ★4.67 · Studio · 1 bed · 1 bath,441235209,Elan,,Canada Bay,-33.8552598,151.1475443,Entire home/apt,135,28,3,10/5/2023,0.43,35,278,3,PID-STRA-38931
7.29169E+17,Rental unit in Maroubra · 2 bedrooms · 2 beds · 2 baths,6492541,Marie,,Randwick,-33.94261,151.2417,Entire home/apt,593,2,2,25/2/2023,0.38,1,152,2,PID-STRA-41382
7.3418E+17,Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 bath,11005524,Joel,,Waverley,-33.88696,151.27301,Entire home/apt,350,7,1,2/1/2023,0.19,1,27,1,PID-STRA-41486
7.26193E+17,Guesthouse in Newport · ★5.0 · 1 bedroom · 1 bed · 1 bath,80589705,Leah,,Pittwater,-33.65324156,151.3168065,Entire home/apt,196,2,11,29/4/2023,2.41,1,245,11,PID-STRA-47401
7.34184E+17,Home in Warriewood · 3 bedrooms · 5 beds · 1 bath,189592067,Alarna,,Pittwater,-33.6982,151.30841,Entire home/apt,299,5,0,,,1,0,0,PID-STRA-41545
7.34299E+17,Home in Balgowlah Heights · 3 bedrooms · 4 beds · 2.5 baths,18077812,Todd,,Manly,-33.804744,151.2668528,Entire home/apt,1000,5,0,,,1,62,0,PID-STRA-41348
7.34306E+17,Rental unit in Newtown · ★4.22 · Studio · 1 bed · 1 bath,70438829,Aimee,,Sydney,-33.90492,151.18061,Entire home/apt,155,3,9,19/12/2022,1.19,23,0,9,Exempt
7.29295E+17,Home in North Rocks · ★4.79 · 3 bedrooms · 3 beds · 2 baths,482003035,Bruce,,The Hills Shire,-33.7878056,151.0020649,Entire home/apt,183,2,24,28/5/2023,3.36,2,282,24,PID-STRA-42781
7.29372E+17,Guesthouse in St Peters · 1 bedroom · 1 bed · 1.5 baths,78566941,Phillipa,,Marrickville,-33.91452,151.16966,Entire home/apt,450,4,0,,,1,365,0,PID-STRA-41219
7.37964E+17,Home in Bilgola Beach · 5 bedrooms · 5 beds · 4 baths,42440403,Deborah,,Pittwater,-33.64208262,151.3320674,Entire home/apt,2200,7,0,,,1,18,0,PID-STRA-41877
